"","Symbol","Price/Book Ratio","CurrentRatio","NetCurrentRatio","P.E.Ratio","Ask","BookPrice","Name","Trade.Time","Market.Capitalization","Earnings.Share","Price.Book","Shares.Outstanding","Currency","date","cash","shortTermInvestments","netReceivables","inventory","otherCurrentAssets","totalCurrentAssets","longTermInvestments","propertyPlantEquipment","otherAssets","totalAssets","accountsPayable","shortLongTermDebt","otherCurrentLiab","longTermDebt","otherLiab","totalCurrentLiabilities","totalLiab","commonStock","retainedEarnings","treasuryStock","otherStockholderEquity","totalStockholderEquity","netTangibleAssets","goodWill","intangibleAssets","deferredLongTermAssetCharges","capitalSurplus","minorityInterest","deferredLongTermLiab","X.ticker."
"125","EW",13.7022030680901,3.36714477350119,1.31497078380012,43.034935,99,7.19227440686416,"Edwards Lifesciences Corporatio","2022-08-19 16:00:02",61095383040,2.29,10.27633,619942976,"USD","2022-06-30",1198100000,317700000,679200000,740000000,248800000,3263100000,1490800000,1644100000,542300000,8425100000,162500000,NA,219000000,596000000,852900000,969100000,2481500000,645000000,6848100000,-3402000000,-224400000,5943600000,4458800000,1164100000,320700000,307600000,1852500000,NA,NA,"EW"
"126","NSC",4.56659751740915,1.09505557684937,0.109120769994653,20.394737,257.57,56.0044960276574,"Norfolk Southern Corporation","2022-08-19 16:04:39",60069023744,12.54,4.5665565,234874000,"USD","2022-06-30",1259000000,NA,1208000000,289000000,101000000,2857000000,3671000000,31787000000,1021000000,39336000000,1308000000,605000000,681000000,14983000000,8590000000,2609000000,26182000000,236000000,11116000000,-388000000,-388000000,13154000000,13154000000,NA,NA,NA,2190000000,NA,NA,"NSC"
"127","ITW",-28.4708359931153,1.48369818351188,0.518515504191422,25.34994,214.11,-7.50592619356887,"Illinois Tool Works Inc.","2022-08-19 16:00:01",66166222848,8.43,19.587534,309622016,"USD","2022-06-30",879000000,NA,3109000000,1975000000,103000000,6371000000,NA,1736000000,1857000000,15666000000,679000000,1525000000,528000000,6115000000,1878000000,4294000000,12287000000,6000000,24967000000,-23059000000,-1677000000,3378000000,-2324000000,4870000000,832000000,498000000,1464000000,1000000,NA,"ITW"
"128","FIS",-3.2558688089022,0.68946419371458,0.325113877922867,73.06569,100.08,-30.7444825463448,"Fidelity National Information S","2022-08-19 16:03:20",60858699776,1.37,1.3086678,607979008,"USD","2022-06-30",1688000000,256000000,3771000000,NA,4334000000,10706000000,460000000,881000000,2375000000,79620000000,2669000000,3148000000,6069000000,11755000000,5647000000,15528000000,32930000000,6000000,2709000000,-2843000000,-200000000,46506000000,-18692000000,52004000000,13194000000,NA,46634000000,184000000,959000000,"FIS"
"129","BSX",-29.0750372933784,1.30903940252382,0.340273128932923,72.44828,42.48,-1.44522602044105,"Boston Scientific Corporation","2022-08-19 16:00:01",60156252160,0.58,3.4830902,1431609984,"USD","2022-06-30",276000000,NA,1917000000,1752000000,1138000000,5083000000,384000000,2646000000,4756000000,32189000000,732000000,170000000,1276000000,8797000000,1896000000,3883000000,14938000000,17000000,-1050000000,-1819000000,432000000,17251000000,-2069000000,12883000000,6437000000,4059000000,20103000000,NA,NA,"BSX"
"130","ETN",-14.6293528517258,0.96801872074883,0.463628115493409,26.187498,151.44,-10.3107769423559,"Eaton Corporation, PLC","2022-08-19 16:00:02",60185157632,5.76,3.667842,399000000,"USD","2022-06-30",364000000,259000000,4046000000,3445000000,49000000,8687000000,127000000,3535000000,2310000000,35153000000,3013000000,2030000000,2176000000,6280000000,3097000000,8974000000,18737000000,4000000,7886000000,-3962000000,-3962000000,16380000000,-4114000000,14805000000,5689000000,403000000,12452000000,36000000,NA,"ETN"
"131","SHW",-7.17368469139714,0.869592398099525,0.315686749175417,36.723724,244.85,-34.0940560424393,"Sherwin-Williams Company (The)","2022-08-19 16:00:01",63390982144,6.66,28.37684,259183008,"USD","2022-06-30",312600000,NA,3047600000,2411600000,487700000,6259500000,528100000,3804300000,399700000,22052800000,2992900000,600000,532600000,8593600000,2553300000,7198200000,19828200000,91000000,2763300000,-629700000,2965700000,2224600000,-8836600000,7106100000,3955100000,NA,NA,NA,NA,"SHW"
"132","APD",4.71669249292356,1.86894244034166,0.47970738248966,26.291128,267.65,55.9078244389623,"Air Products and Chemicals, Inc","2022-08-19 16:00:01",58488401920,10.03,4.2867594,221799008,"USD","2022-06-30",2957400000,357600000,2100900000,514000000,237200000,6367300000,3369100000,14131700000,2377300000,27489000000,NA,555100000,2644500000,6905300000,2961100000,3406900000,13273300000,249400000,16297900000,-4034200000,-2050600000,13643900000,12400300000,866800000,376800000,NA,1130800000,571800000,NA,"APD"
"133","DG",136.129021272575,0.969077112091603,0.320884562968416,26.010246,253.85,1.86484849984268,"Dollar General Corporation","2022-08-19 16:03:19",57625456640,9.76,9.66607,226996992,"USD","2022-04-29",335613000,NA,33576000,6087399000,NA,6736870000,NA,14634180000,46949000,26956308000,3906852000,900635000,9051000,3947462000,1136207000,6951841000,20994684000,198623000,2157589000,-1002000,-1002000,5961624000,423315000,4338589000,1199720000,NA,3606414000,NA,NA,"DG"
"134","OXY",3.67534116271862,1.06968139773895,0.224353861740424,7.009833,71.12,19.3968392865412,"Occidental Petroleum Corporatio","2022-08-19 16:00:04",66406064128,10.17,3.6652956,931491968,"USD","2022-06-30",1362000000,NA,6350000000,1564000000,1132000000,10408000000,3328000000,59294000000,1191000000,74221000000,5197000000,556000000,31000000,21474000000,14055000000,9730000000,46391000000,218000000,12462000000,-11526000000,-135000000,18068000000,18068000000,NA,NA,NA,16914000000,NA,NA,"OXY"
"135","KLAC",-24.950947311832,2.49693617356238,0.640195774280367,16.962135,371,-14.9016388818369,"KLA Corporation","2022-08-19 16:00:05",52724146176,21.92,37.624973,141804000,"USD","2022-06-30",1584908000,1123100000,1926624000,2146889000,278448000,7168911000,NA,976373000,937341000,12597088000,443338000,NA,1524788000,6660718000,1584828000,2871083000,11197998000,142000,366882000,-27471000,-27471000,1401351000,-2113112000,2320049000,1194414000,579173000,1061798000,-2261000,NA,"KLAC"
"136","SNPS",41.3006526900635,1.13872113306961,0.788228080931944,58.17308,363,8.78920703405897,"Synopsys, Inc.","2022-08-19 16:00:04",55528108032,6.24,9.910722,152970000,"USD","2022-07-31",1383559000,147599000,682647000,219736000,NA,2899028000,NA,1061373000,1109605000,9329547000,736099000,NA,1755594000,21960000,517152000,2545863000,3677905000,1530000,5377586000,-1190334000,-155493000,5604026000,1344485000,3854889000,404652000,617429000,1415244000,47616000,NA,"SNPS"
"137","GM",0.982076754449365,1.14730849643568,0.492022339609597,7.2977943,39.7,40.424538294038,"General Motors Company","2022-08-19 16:00:02",57884585984,5.44,0.931138,1458050048,"USD","2022-06-30",11410000000,10124000000,12417000000,16859000000,4196000000,91094000000,7973000000,41943000000,30237000000,253517000000,25890000000,NA,-1000000,17538000000,25944000000,79398000000,185142000000,15000000,45554000000,-8876000000,-8876000000,63954000000,58941000000,NA,3672000000,21038000000,27261000000,4421000000,NA,"GM"
"138","FDX",3.32864380590251,1.42671991032647,0.333551715666203,16.170969,233.3,69.6169413792573,"FedEx Corporation","2022-08-19 16:00:02",60228481024,14.33,2.4144578,259908000,"USD","2022-05-31",6897000000,NA,11863000000,637000000,NA,20365000000,NA,54704000000,4080000000,85994000000,4030000000,50000000,NA,19746000000,12112000000,14274000000,61055000000,32000000,32782000000,-11587000000,-1103000000,24939000000,18094000000,6544000000,301000000,1207000000,3712000000,NA,NA,"FDX"
"139","GD",-14.7676105240642,1.39651194353963,0.621722054380665,20.480509,242.53,-16.3648685419736,"General Dynamics Corporation","2022-08-19 16:00:02",66277036032,11.8,3.8057668,274246016,"USD","2022-07-03",2223000000,NA,11032000000,6158000000,1166000000,20579000000,NA,5479000000,2554000000,50481000000,3138000000,1754000000,7988000000,9741000000,7259000000,14736000000,33100000000,482000000,36218000000,-22785000000,-2153000000,17381000000,-4488000000,20002000000,1867000000,42000000,3466000000,NA,NA,"GD"
"140","CNC",-32.7341595839244,1.11414426184419,0.594638236967173,30.28125,98.53,-2.96021040531733,"Centene Corporation","2022-08-19 16:03:13",55386198016,3.2,2.1420045,571580992,"USD","2022-06-30",13435000000,1794000000,14144000000,NA,3033000000,32406000000,13671000000,5277000000,1725000000,81060000000,28059000000,300000000,523000000,18035000000,3687000000,29086000000,54497000000,1000000,8816000000,-2427000000,-913000000,26289000000,-1692000000,20310000000,7671000000,NA,19899000000,274000000,NA,"CNC"
"141","MPC",2.77304733296423,1.49147237753631,0.67249635314264,6.9563713,100.38,36.2236875882428,"Marathon Petroleum Corporation","2022-08-19 16:00:02",50086780928,14.44,1.9588915,498624000,"USD","2022-06-30",9078000000,4241000000,17305000000,11048000000,741000000,42413000000,5508000000,38338000000,2234000000,96737000000,22502000000,1087000000,3838000000,25059000000,8065000000,28437000000,63068000000,10000000,18983000000,-26065000000,-65000000,26306000000,18062000000,8244000000,NA,NA,33378000000,7363000000,NA,"MPC"
"142","PXD",2.45285673215272,1.33101705622236,0.467841018429428,9.905853,242.36,98.6604734241274,"Pioneer Natural Resources Compa","2022-08-19 16:00:01",57757417472,24.43,2.4397128,238667008,"USD","2022-06-30",2579000000,673000000,2388000000,606000000,75000000,6321000000,NA,30557000000,180000000,37301000000,2604000000,1117000000,850000000,4576000000,3964000000,4749000000,13511000000,2000000,5630000000,-1022000000,NA,23790000000,23547000000,243000000,NA,NA,19180000000,NA,NA,"PXD"
"143","PSA",11.5456347931702,1.06973600410889,0.13326349737149,29.917377,360.9,30.5054175069214,"Public Storage","2022-08-19 16:00:02",61826666496,11.74,10.981772,175542000,"USD","2022-06-30",1013886000,NA,NA,NA,27502000,1041388000,845894000,15545495000,180330000,17862851000,NA,499901000,NA,6841003000,NA,973500000,7814503000,17524000,-182213000,-79217000,-79217000,5604726000,5354982000,165843000,83901000,NA,5848632000,93622000,NA,"PSA"
"144","EMR",-4.61466866144504,1.06389014979573,0.451698385931101,16.795454,89.09,-19.2169805765997,"Emerson Electric Company","2022-08-19 16:03:38",52436480000,5.28,5.122163,591299968,"USD","2022-06-30",2529000000,NA,3805000000,2319000000,722000000,9375000000,NA,3890000000,2099000000,37042000000,2040000000,NA,1005000000,8367000000,3192000000,8812000000,20755000000,477000000,27618000000,-17822000000,-1152000000,10315000000,-11363000000,14748000000,6930000000,98000000,42000000,5972000000,NA,"EMR"
"145","AEP",2.24597449938551,0.752811696658098,0.140781169485745,20.698225,104.94,46.7235948028016,"American Electric Power Company","2022-08-19 16:00:04",53911248896,5.07,2.2408712,513734016,"USD","2022-06-30",575300000,192000000,2446900000,1102300000,4769900000,9371000000,NA,69338800000,12099000000,90861300000,2198200000,2476700000,5253600000,32982700000,20584000000,12448000000,66564300000,3412000000,12108600000,551400000,551400000,24056000000,24003500000,52500000,NA,NA,7984000000,241000000,8139800000,"AEP"
"146","MCK",-3.99500052022775,0.961483866867227,0.711700409302617,39.38535,375,-92.8685730188548,"McKesson Corporation","2022-08-19 16:03:06",53325266944,9.42,-26.658764,143730000,"USD","2022-06-30",2233000000,NA,19900000000,19505000000,3259000000,45383000000,NA,3681000000,1887000000,62295000000,39708000000,799000000,2324000000,4976000000,10226000000,47201000000,63767000000,3000000,9732000000,-19089000000,-948000000,-2004000000,-13348000000,9368000000,1976000000,NA,7350000000,532000000,NA,"MCK"
"147","SRE",2.22779806243488,0.781721854304636,0.12684562315975,49.008644,170.56,76.3354611009278,"DBA Sempra","2022-08-19 16:04:10",53451558912,3.47,2.0575922,314310016,"USD","2022-06-30",1931000000,NA,2881000000,377000000,540000000,5902000000,15120000000,45982000000,6619000000,75582000000,1604000000,420000000,4237000000,23609000000,14036000000,7550000000,46529000000,12121000000,13998000000,-167000000,-167000000,25952000000,23993000000,1602000000,357000000,138000000,NA,2212000000,2465000000,"SRE"
"148","CHTR",-0.807548569620953,0.328038613426942,0.0288103587806852,14.890563,457.45,-562.764903039935,"Charter Communications, Inc.","2022-08-19 16:00:05",73011273728,30.52,7.3905544,160655008,"USD","2022-06-30",483000000,NA,2779000000,NA,NA,3738000000,NA,34472000000,4758000000,143258000000,718000000,1533000000,6611000000,94468000000,23882000000,11395000000,129745000000,NA,-10001000000,-7020000000,NA,9879000000,-90411000000,29563000000,70727000000,NA,26900000000,3634000000,NA,"CHTR"
"149","SLB",245.337174130841,1.35273551922895,0.546370506068239,20.284151,37.2,0.151301972991303,"Schlumberger N.V.","2022-08-19 16:00:01",52502155264,1.83,3.2160804,1414390016,"USD","2022-06-30",1893000000,923000000,6247000000,3968000000,1285000000,14316000000,1767000000,6386000000,4247000000,42827000000,7157000000,901000000,2525000000,12946000000,2673000000,10583000000,26202000000,11981000000,9244000000,-4900000000,-3464000000,16325000000,214000000,13009000000,3102000000,NA,NA,300000000,NA,"SLB"
"150","CDNS",34.679415914472,1.59005689257749,0.954825479754269,68.13043,188.27,5.42223651091473,"Cadence Design Systems, Inc.","2022-08-19 16:00:05",51498516480,2.76,19.616106,273870016,"USD","2022-07-02",1029544000,NA,415011000,106372000,NA,1657620000,NA,316741000,1246672000,4361274000,437195000,NA,605296000,347999000,345555000,1042491000,1736045000,2590893000,3468543000,-3434207000,-81380000,2625229000,1484988000,924460000,215781000,802886000,NA,NA,NA,"CDNS"
"151","MRNA",3.17788837542396,1.99104521432766,1.68317200297841,4.977854,146.1,45.9739263803681,"Moderna, Inc.","2022-08-19 16:00:04",57154322432,29.35,3.1843941,391200000,"USD","2022-06-30",2873000000,5024000000,2844000000,1921000000,791000000,13563000000,10192000000,1446000000,842000000,26043000000,181000000,NA,5034000000,NA,518000000,6812000000,8058000000,NA,15812000000,-240000000,-240000000,17985000000,17985000000,NA,NA,785000000,2413000000,NA,NA,"MRNA"
"152","MCO",-9.7568527367881,1.38656987295826,0.322744170327813,33.60973,311.66,-31.8637602179836,"Moody's Corporation","2022-08-19 16:03:33",57048317952,9.25,24.875181,183500000,"USD","2022-06-30",1617000000,86000000,1602000000,NA,159000000,3820000000,595000000,846000000,913000000,14315000000,31000000,499000000,1687000000,7300000000,1360000000,2755000000,11836000000,3000000,13328000000,-12002000000,-599000000,2294000000,-5847000000,5841000000,2300000000,341000000,965000000,185000000,145000000,"MCO"
"153","ADSK",-14.0588877395349,0.620363062352013,0.311081794195251,103.53023,223.69,-15.8326889797121,"Autodesk, Inc.","2022-08-19 16:00:04",48362573824,2.15,70.933716,217272000,"USD","2022-04-30",1518000000,67000000,384000000,NA,82000000,2358000000,39000000,465000000,1278000000,8261000000,135000000,350000000,2879000000,2279000000,1153000000,3801000000,7580000000,2972000000,-2143000000,-148000000,-148000000,681000000,-3440000000,3642000000,479000000,759000000,NA,NA,NA,"ADSK"
"154","ADM",2.73998782472263,1.46714731098987,1.01362375811098,13.566097,87.62,31.8359084443372,"Archer-Daniels-Midland Company","2022-08-19 16:00:01",48897822720,6.43,2.0061638,560561984,"USD","2022-06-30",906000000,NA,8309000000,14485000000,13463000000,37647000000,5930000000,10682000000,1022000000,61828000000,5601000000,1104000000,14118000000,8062000000,2681000000,25660000000,37141000000,3066000000,23292000000,-1965000000,-1965000000,24393000000,17846000000,NA,6547000000,NA,NA,294000000,NA,"ADM"
"155","HCA",-4.64996478987418,1.54872763640404,0.264328794143307,10.382907,216,-46.2433598813583,"HCA Healthcare, Inc.","2022-08-19 16:00:02",61718982656,20.71,-16.770395,287024992,"USD","2022-06-30",858000000,114000000,8628000000,2043000000,2293000000,13937000000,814000000,26726000000,514000000,51584000000,3742000000,246000000,NA,38657000000,3274000000,8999000000,52726000000,3000000,-3168000000,-515000000,-515000000,-3680000000,-13273000000,NA,9593000000,NA,NA,2538000000,NA,"HCA"
"156","NXPI",-10.5348828404894,2.14892893573614,0.412721217266375,19.75137,181.37,-17.1174190207085,"NXP Semiconductors N.V.","2022-08-19 16:00:04",47354298368,9.13,6.801826,262598000,"USD","2022-07-03",3545000000,NA,996000000,1462000000,317000000,6320000000,10000000,2914000000,1838000000,22539000000,1462000000,NA,1016000000,11160000000,1212000000,2941000000,15313000000,56000000,-4522000000,-2476000000,-52000000,6962000000,-4495000000,9930000000,1527000000,NA,13904000000,264000000,NA,"NXPI"
"157","ORLY",-23.4507028680127,0.748437633757558,0.364313369769184,23.279078,736.56,-31.4084395822377,"O'Reilly Automotive, Inc.","2022-08-19 16:00:04",46637092864,31.64,-42.401127,63318300,"USD","2022-06-30",253904000,NA,453784000,4005384000,86800000,4799872000,71068000,6248354000,67096000,12067689000,5258712000,NA,419872000,4669833000,408881000,6413189000,13175119000,638000,-2391108000,-3611000,-3611000,-1107430000,-1988729000,881299000,NA,NA,1286651000,NA,NA,"ORLY"
"158","VLO",2.22734244875769,1.24762164868679,0.65868018840719,6.832853,119.15,53.2248669990047,"Valero Energy Corporation","2022-08-19 16:00:01",46705143808,17.35,2.227337,393969984,"USD","2022-06-30",5392000000,NA,13294000000,7147000000,1145000000,27409000000,NA,30754000000,6182000000,64345000000,16643000000,1022000000,1726000000,11858000000,7785000000,21969000000,41612000000,7000000,33079000000,-18962000000,-1425000000,20969000000,20969000000,NA,NA,NA,6845000000,1764000000,6182000000,"VLO"
"159","CMG",21.7748447487642,1.25814100860606,0.238275189318848,64.095825,1668.49,76.7977928729389,"Chipotle Mexican Grill, Inc.","2022-08-19 16:03:13",46429630464,26.09,21.583677,27764600,"USD","2022-06-30",520933000,240684000,181510000,29456000,NA,1046299000,372422000,5023282000,81394000,6545336000,158581000,NA,163571000,NA,166091000,831623000,4391137000,373000,4347383000,-3975860000,-6639000,2154199000,2132260000,21939000,NA,NA,1782303000,NA,NA,"CMG"
