"","Symbol","Trade Time","Name","Ask","Market Capitalization","Earnings/Share","P/E Ratio","Price/Book","Shares Outstanding","Currency","date","cash","shortTermInvestments","netReceivables","inventory","otherCurrentAssets","totalCurrentAssets","longTermInvestments","propertyPlantEquipment","otherAssets","totalAssets","accountsPayable","shortLongTermDebt","otherCurrentLiab","longTermDebt","otherLiab","totalCurrentLiabilities","totalLiab","commonStock","retainedEarnings","treasuryStock","otherStockholderEquity","totalStockholderEquity","netTangibleAssets","goodWill","intangibleAssets","deferredLongTermAssetCharges","capitalSurplus","minorityInterest","deferredLongTermLiab","(ticker)"
"310","LEN",2022-08-19 16:00:01,"Lennar Corporation",84.8,23821207552,14.58,5.750343,1.131108,254987008,"USD","2022-05-31",1378082000,NA,619747000,22489921000,28440000,26455687000,2659153000,NA,1328825000,34306202000,1555283000,591134000,377990000,4071288000,4291472000,2541993000,12516428000,29242000,16288698000,-74867000,1748000,21598255000,17966197000,3442359000,NA,NA,5355182000,191519000,NA,"LEN"
"311","NDAQ",2022-08-19 16:00:04,"Nasdaq, Inc.",187.22,30637766656,6.77,27.63811,5.2441144,163742000,"USD","2022-06-30",4.54e+08,NA,6.52e+08,NA,9.098e+09,1.0218e+10,4.4e+08,9.76e+08,1.41e+08,2.2596e+10,1.75e+08,NA,9.284e+09,4.696e+09,7.08e+08,1.0871e+10,1.6745e+10,2e+06,6.869e+09,-2.414e+09,-1.905e+09,5.842e+09,-4.979e+09,8.151e+09,2.67e+09,NA,1.385e+09,9e+06,NA,"NDAQ"
"312","FANG",2022-08-19 16:00:04,"Diamondback Energy, Inc. - Comm",131.5,22614970368,21.54,6.0533886,1.7155676,173440992,"USD","2022-06-30",4.3e+07,NA,1.037e+09,6.5e+07,3.3e+07,1.201e+09,6.6e+08,2.1369e+10,2.18e+08,2.3448e+10,6.2e+07,7.5e+07,1.096e+09,5.52e+09,1.898e+09,1.64e+09,9.058e+09,2e+06,-4.58e+08,NA,NA,1.3316e+10,1.3316e+10,NA,NA,3.3e+07,1.3772e+10,1.074e+09,NA,"FANG"
"313","DAL",2022-08-19 16:00:02,"Delta Air Lines, Inc.",33.13,21319833600,0.91,36.53846,5.568581,641198016,"USD","2022-06-30",9.221e+09,1.549e+09,3.093e+09,1.734e+09,2.13e+08,1.7313e+10,1.771e+09,3.7708e+10,2.263e+09,7.4805e+10,5.353e+09,1.621e+09,1.2658e+10,2.1444e+10,1.4761e+10,2.6324e+10,7.0994e+10,NA,-3.53e+08,-7.321e+09,-7.008e+09,3.811e+09,-1.1939e+10,9.753e+09,5.997e+09,1.219e+09,1.1485e+10,NA,NA,"DAL"
"314","RF",2022-08-19 16:00:02,"Regions Financial Corporation",23.71,21117349888,2.23,10.134529,1.4221888,934396032,"USD","2022-06-30",2.301e+09,NA,NA,1.1e+07,1.9176e+10,2.3377e+10,2.9888e+10,1.768e+09,9.9077e+10,1.60908e+11,1.38263e+11,NA,NA,2.319e+09,1.393e+09,1.40689e+11,1.44401e+11,1e+07,6.314e+09,-3.438e+09,-2.067e+09,1.4848e+10,8.82e+09,5.749e+09,1.049e+09,NA,1.1962e+10,NA,NA,"RF"
"315","RJF",2022-08-19 16:03:41,"Raymond James Financial, Inc.",109.21,23501182976,7.01,15.533523,2.4974196,215824992,"USD","2022-06-30",5.958e+09,1.6882e+10,4.6986e+10,NA,3.57e+08,7.0773e+10,1.0756e+10,9.83e+08,1.789e+09,8.6111e+10,1.9055e+10,NA,1.767e+09,3.391e+09,4.95e+10,2.3242e+10,7.6619e+10,2e+06,8.478e+09,-2.033e+09,-5.76e+08,9.395e+09,7.585e+09,1.335e+09,4.75e+08,4.79e+08,2.948e+09,-2.3e+07,NA,"RJF"
"316","CHD",2022-08-19 16:03:32,"Church & Dwight Company, Inc.",89.62,21546027008,3.15,28.158728,6.060813,242908992,"USD","2022-06-30",639700000,NA,405800000,6.63e+08,42200000,1750700000,12200000,824400000,152200000,8444800000,667200000,699900000,7200000,2103900000,906600000,1726800000,4890400000,292800000,5630100000,-2718600000,-47100000,3554400000,-2150900000,2270700000,3434600000,NA,350100000,NA,NA,"CHD"
"317","ULTA",2022-08-19 16:00:04,"Ulta Beauty, Inc.",414.55,20895649792,19.88,20.284206,12.021166,51818100,"USD","2022-04-30",654486000,NA,192754000,1570552000,NA,2531867000,NA,2397583000,70409000,5012036000,585500000,NA,432807000,NA,98313000,1599747000,3266416000,528000,851940000,-58650000,NA,1745620000,1733443000,10870000,1307000,NA,951802000,NA,NA,"ULTA"
"318","CF",2022-08-19 16:03:30,"CF Industries Holdings, Inc.",103.3,20623513600,12.19,8.490566,4.5953026,199260992,"USD","2022-06-30",2.37e+09,NA,7.24e+08,4.97e+08,1.47e+08,3.738e+09,7.9e+07,6.849e+09,6.34e+08,1.3423e+10,8.06e+08,NA,2.04e+08,2.964e+09,1.701e+09,1.097e+09,5.909e+09,2e+06,3.729e+09,-6.16e+08,-2.85e+08,4.589e+09,2.466e+09,2.09e+09,3.3e+07,NA,1.474e+09,2.925e+09,NA,"CF"
"319","NTRS",2022-08-19 16:00:04,"Northern Trust Corporation",100.62,20955396096,7.35,13.681632,2.0574934,208387008,"USD","2022-06-30",5129800000,4252400000,1144500000,1e+05,40511500000,5.4112e+10,55475300000,476600000,45189200000,157786300000,133674600000,NA,276700000,4399900000,2677600000,139639100000,146716600000,408600000,13586100000,-4.761e+09,-1510600000,10184800000,7651600000,6.9e+08,1843200000,NA,951100000,NA,NA,"NTRS"
"320","MAA",2022-08-19 16:03:27,"Mid-America Apartment Communiti",184.15,21814519808,5.09,36.12377,3.5474906,115439000,"USD","2022-06-30",60568000,NA,NA,NA,185634000,246202000,87076000,10808935000,138188000,11280401000,NA,124921000,2e+06,4393393000,22403000,668420000,5112285000,1152000,NA,-1209807000,-1209807000,5983265000,5983265000,NA,NA,NA,7191920000,184842000,NA,"MAA"
"321","STE",2022-08-19 16:00:02,"STERIS plc (Ireland)",214.96,20992147456,3.82,54.945026,3.2786093,100015000,"USD","2022-06-30",316327000,NA,763788000,620404000,1330000,1847947000,NA,1755694000,70157000,11188006000,228987000,1.51e+08,243515000,2846446000,863894000,908323000,4768878000,4738746000,2057175000,-388373000,-388373000,6407548000,-1106660000,4321176000,3193032000,NA,NA,11580000,NA,"STE"
"322","IR",2022-08-19 16:03:32,"Ingersoll Rand Inc.",52.18,20892837888,1.28,40.484375,2.3801212,403180992,"USD","2022-06-30",1309200000,NA,1080600000,1013500000,128700000,3554900000,NA,608300000,509100000,14221400000,700900000,31600000,380900000,2705600000,1186900000,1464800000,5377400000,4300000,604600000,-1288900000,-2.91e+08,8776900000,-772200000,5872200000,3676900000,18300000,9456900000,67100000,NA,"IR"
"323","HBAN",2022-08-19 16:00:04,"Huntington Bancshares Incorpora",14.1,20306034688,1.14,12.350877,1.2865497,1442189952,"USD","2022-06-30",3.908e+09,1.96e+08,NA,2.5e+07,3.138e+09,7.735e+09,4.3702e+10,1.175e+09,1.19896e+11,1.78782e+11,1.45435e+11,NA,NA,7.866e+09,3.765e+09,1.49172e+11,1.60803e+11,1.4e+07,2.691e+09,-2.183e+09,-2.098e+09,1.5783e+10,1.0212e+10,5.571e+09,7.03e+08,NA,1.5261e+10,2.9e+07,NA,"HBAN"
"324","ALGN",2022-08-19 16:00:04,"Align Technology, Inc.",274,21075154944,7.47,36.120483,5.8520403,78108200,"USD","2022-06-30",877501000,22138000,1042842000,310046000,62649000,2376804000,89344000,1300356000,1559698000,5810119000,145607000,NA,1294406000,NA,308292000,1804414000,2211038000,8000,2601961000,-19770000,-19770000,3599081000,3115164000,390100000,93817000,1518648000,1016882000,NA,NA,"ALGN"
"325","TTWO",2022-08-19 16:00:04,"Take-Two Interactive Software, ",128.29,21293109248,1.49,85.731544,2.128858,166691008,"USD","2022-06-30",847400000,459200000,976400000,NA,598600000,3.036e+09,41100000,6.07e+08,550700000,17744900000,199900000,NA,1741700000,2935500000,1519200000,3286700000,8082600000,1900000,2.185e+09,-1141100000,-120500000,9662300000,-3847800000,7227200000,6282900000,106600000,8616500000,NA,3500000,"TTWO"
"326","PWR",2022-08-19 16:00:01,"Quanta Services, Inc.",142.54,20312127488,3.07,46.26059,3.9633858,143023008,"USD","2022-06-30",150653000,NA,4520609000,96306000,1763000,5020860000,186400000,2250732000,428719000,13049645000,1337812000,26422000,751326000,3868603000,655330000,3219553000,7909870000,2000,3866762000,-1405031000,-255309000,5127019000,-35915000,3587220000,1575714000,NA,2665286000,12756000,NA,"PWR"
"327","BR",2022-08-19 16:00:02,"Broadridge Financial Solutions,",178.47,20648671232,4.55,38.687912,10.759122,117302000,"USD","2022-06-30",224700000,6e+05,946900000,29300000,126900000,1328400000,221600000,373700000,1683100000,8168800000,244900000,NA,455400000,3.793e+09,915500000,1313400000,6249700000,1600000,2.824e+09,-2251200000,-226400000,1919100000,-2642900000,3484900000,1077100000,9800000,1344700000,NA,1365500000,"BR"
"328","CNP",2022-08-19 16:00:02,"CenterPoint Energy, Inc (Holdin",32.96,20553273344,1.33,24.548872,2.226086,629502976,"USD","2022-06-30",5.55e+08,6.96e+08,1.102e+09,6.36e+08,1.398e+09,4.443e+09,NA,2.503e+10,2.408e+09,3.6216e+10,1.033e+09,1.772e+09,1.358e+09,1.3237e+10,8.627e+09,4.318e+09,2.6193e+10,6e+06,7.68e+08,-8.5e+07,-8.5e+07,9.233e+09,4.898e+09,4.294e+09,4.1e+07,NA,8.544e+09,NA,2.229e+09,"CNP"
"329","CMS",2022-08-19 16:03:25,"CMS Energy Corporation",70.92,20586504192,2.64,26.871212,3.0938985,290196000,"USD","2022-06-30",7.7e+07,NA,1.004e+09,8.45e+08,4.2e+07,2.393e+09,6.9e+07,2.1627e+10,4.951e+09,2.904e+10,9.14e+08,6.74e+08,6.49e+08,1.1667e+10,7.469e+09,2.389e+09,2.1569e+10,3e+06,1.286e+09,-5.2e+07,-5.2e+07,6.654e+09,6.654e+09,NA,NA,NA,5.417e+09,5.93e+08,3.367e+09,"CMS"
"330","WAT",2022-08-19 16:03:49,"Waters Corporation",337.82,19638097920,11.36,28.87148,50.172863,59875900,"USD","2022-07-02",418897000,897000,639451000,409922000,95160000,1564327000,31173000,631915000,160049000,3040570000,97980000,5e+07,528428000,1434432000,406872000,746563000,2648446000,1623000,8125527000,-9901247000,-141389000,392124000,-260982000,428005000,225101000,NA,2166221000,NA,NA,"WAT"
"331","MOS",2022-08-19 16:03:54,"Mosaic Company (The)",53.52,18478690304,8.77,6.1026225,1.6034033,345267008,"USD","2022-06-30",839100000,NA,2.557e+09,3640900000,94400000,7298700000,756800000,12723400000,2044600000,23985600000,2283400000,607700000,1756100000,3351900000,2991900000,5.632e+09,12076600000,3500000,13634900000,-1887100000,-1887100000,11751300000,10589200000,1162100000,NA,818200000,NA,157700000,NA,"MOS"
"332","DOV",2022-08-19 16:00:02,"Dover Corporation",138.32,19791097856,7.87,17.518423,4.5096817,143548992,"USD","2022-06-30",515371000,NA,1514455000,1381607000,2095000,3590996000,NA,963780000,476568000,10807421000,1200612000,NA,308752000,2936124000,935139000,2547635000,6418898000,259601000,9816960000,-6551755000,-247997000,4388523000,-1387554000,4481451000,1294626000,NA,863717000,NA,NA,"DOV"
"333","BALL",2022-08-19 16:00:02,"Ball Corporation",61.91,19458746368,2.29,27.034935,5.6184773,314307008,"USD","2022-06-30",4.8e+08,NA,3.139e+09,2.473e+09,4.01e+08,6.493e+09,2.03e+08,7.069e+09,1.337e+09,2.0926e+10,4.991e+09,1.6e+07,8.78e+08,8.836e+09,1.7e+09,6.483e+09,1.7393e+10,1.232e+09,6.987e+09,-4.754e+09,-3.46e+08,3.465e+09,-2.359e+09,4.35e+09,1.474e+09,1.04e+08,NA,6.8e+07,NA,"BALL"
"334","VRSN",2022-08-19 16:00:04,"VeriSign, Inc.",201.56,21614305280,7.15,28.177622,-14.927021,107283000,"USD","2022-06-30",606300000,390600000,10600000,NA,25400000,1062200000,NA,248800000,3.99e+08,1762500000,8900000,NA,968800000,1786800000,363500000,1067200000,3217500000,13100900000,-1.4553e+10,-2900000,-2900000,-1.455e+09,-1507500000,52500000,NA,230600000,NA,NA,8300000,"VRSN"
"335","HPE",2022-08-19 16:03:26,"Hewlett Packard Enterprise Comp",15.04,19308044288,2.83,5.2508836,0.9401493,1299330048,"USD","2022-04-30",2.148e+09,NA,3.122e+09,5.322e+09,3.046e+09,1.8172e+10,2.447e+09,1.591e+09,6.331e+09,5.6324e+10,5.671e+09,3.714e+09,3.883e+09,8.997e+09,6.555e+09,2.019e+10,3.5742e+10,1.3e+07,-5.145e+09,-2.809e+09,-2.809e+09,2.0532e+10,1.348e+09,1.8162e+10,8.78e+08,NA,2.8473e+10,5e+07,1.06e+08,"HPE"
"336","CFG",2022-08-19 16:00:02,"Citizens Financial Group, Inc.",38.98,19320164352,3.93,9.918574,0.8658374,495643008,"USD","2022-06-30",6.514e+09,4.69e+08,NA,NA,4.142e+09,1.2794e+10,3.7104e+10,8.85e+08,1.66437e+11,2.26712e+11,1.78925e+11,9.17e+08,NA,1.3523e+10,4.252e+09,1.84609e+11,2.02384e+11,6e+06,8.346e+09,-8.138e+09,-3.218e+09,2.2314e+10,1.4233e+10,8.081e+09,1.411e+09,NA,2.21e+10,NA,NA,"CFG"
"337","VTR",2022-08-19 16:04:21,"Ventas, Inc.",50.1,19549962240,0.05,978.2,1.8596251,399712992,"USD","2022-06-30",127073000,NA,205852000,NA,80726000,413651000,671037000,21341441000,766333000,24628155000,963364000,NA,5871000,12328140000,146184000,1073654000,13742219000,99913000,-5044569000,-56763000,-56355000,10512596000,9076903000,1044509000,391184000,11152000,15514015000,373340000,NA,"VTR"
"338","MOH",2022-08-19 16:03:12,"Molina Healthcare Inc",337.18,19272349696,12.94,25.634466,6.798311,58100000,"USD","2022-06-30",4.312e+09,3.567e+09,2.24e+09,NA,NA,1.0332e+10,NA,4.01e+08,5.53e+08,1.2572e+10,4.482e+09,NA,2.1e+07,2.175e+09,1.26e+08,7.225e+09,9.742e+09,NA,2.707e+09,-1.28e+08,-1.28e+08,2.83e+09,1.544e+09,NA,1.286e+09,1.41e+08,2.51e+08,NA,NA,"MOH"
"339","AMCR",2022-08-19 16:00:02,"Amcor plc",12.49,18754570240,0.61,20.459015,4.474722,1502770048,"USD","2022-06-30",7.75e+08,NA,1.935e+09,2.439e+09,NA,5.149e+09,NA,3.646e+09,1.689e+09,1.7426e+10,3.073e+09,1.5e+08,NA,6.34e+09,3.722e+09,3.223e+09,1.3285e+10,4.141e+09,NA,NA,NA,4.141e+09,-2.801e+09,NA,6.942e+09,NA,NA,NA,NA,"AMCR"
"340","CAH",2022-08-19 16:00:02,"Cardinal Health, Inc.",70.22,18866006016,-3.377,NA,-26.657684,272512000,"USD","2022-06-30",4.717e+09,NA,1.0573e+10,1.5636e+10,3.6e+07,3.2935e+10,NA,2.818e+09,4.96e+08,4.3878e+10,2.7128e+10,6e+08,5.35e+08,4.686e+09,8.911e+09,3.055e+10,4.4584e+10,2.813e+09,-2.8e+08,-3.242e+09,-1.14e+08,-7.09e+08,-8.338e+09,5.855e+09,1.774e+09,3.6e+07,NA,3e+06,NA,"CAH"
"341","K",2022-08-19 16:00:01,"Kellogg Company",76.67,26076463104,4.34,17.665897,6.388102,340112992,"USD","2022-07-02",3.23e+08,NA,1.884e+09,1.678e+09,3.19e+08,4.261e+09,4.61e+08,4.299e+09,1.812e+09,1.8937e+10,2.866e+09,8.58e+08,8.73e+08,5.902e+09,1.924e+09,6.051e+09,1.4379e+10,1.05e+08,9.387e+09,-6.418e+09,-1.601e+09,4.082e+09,-4.022e+09,5.744e+09,2.36e+09,NA,1.008e+09,4.76e+08,NA,"K"
"342","CTLT",2022-08-19 16:03:46,"Catalent, Inc.",105.3,18860374016,2.7,38.977776,4.070235,179212992,"USD","2022-03-31",NA,NA,1.259e+09,6.97e+08,1.15e+08,NA,3e+07,NA,3.38e+08,NA,NA,NA,2.27e+08,3.973e+09,NA,NA,NA,2e+06,3.5e+08,-3.5e+08,-3.5e+08,NA,5.23e+08,3.012e+09,1.097e+09,6.8e+07,4.63e+09,NA,NA,"CTLT"
"343","ESS",2022-08-19 16:03:29,"Essex Property Trust, Inc.",290.61,19546036224,5.92,48.98818,3.2407699,65124400,"USD","2022-06-30",37756000,NA,175345000,NA,74658000,287759000,1247748000,11018704000,3800000,12558011000,169516000,41369000,227496000,5968881000,42027000,438381000,6518213000,7000,NA,-1048023000,-1048023000,5827847000,5827847000,NA,NA,NA,6875863000,211951000,3800000,"ESS"
"344","TDY",2022-08-19 16:03:45,"Teledyne Technologies Incorpora",404.94,18610401280,14.21,27.945812,2.3584573,46864600,"USD","2022-07-03",278800000,NA,1129300000,821500000,6600000,2337400000,NA,921300000,275400000,14047500000,4.83e+08,3e+08,189200000,3645700000,997600000,1.403e+09,6185600000,5e+05,4157100000,-629300000,-6.05e+08,7861900000,-2651500000,7894600000,2618800000,NA,4333600000,NA,NA,"TDY"
"345","PFG",2022-08-19 16:00:04,"Principal Financial Group Inc",78.15,19477870592,16.29,4.7974215,1.7695007,249236992,"USD","2022-06-30",3173100000,NA,5265800000,NA,24460100000,33401100000,73493700000,993300000,177857300000,293220200000,2.75e+09,455600000,22664200000,4280700000,251655700000,25936700000,281873100000,4900000,15985600000,-15507200000,-5630100000,11036800000,7902300000,1588500000,5886300000,NA,10553500000,310300000,201400000,"PFG"
"346","PKI",2022-08-19 16:03:35,"PerkinElmer, Inc.",145.19,18318888960,5.33,27.228895,2.5558257,126224000,"USD","2022-07-03",360860000,NA,932131000,624297000,190484000,2107772000,NA,742977000,324245000,14189707000,333711000,4180000,13400000,4484314000,1311435000,1043813000,7022552000,126218000,4756566000,-459085000,-459085000,7167155000,-3847558000,7243492000,3771221000,NA,2743456000,NA,NA,"PKI"
"347","PAYC",2022-08-19 16:03:34,"Paycom Software, Inc.",397.41,22630516736,3.85,97.92468,21.104456,60026300,"USD","2022-06-30",279039000,NA,20298000,1647000,3509229000,3847992000,NA,374940000,560913000,4891703000,13475000,NA,3443493000,2.9e+07,300092000,3568472000,3897564000,625000,1064864000,-589127000,-1600000,994139000,886281000,51889000,55969000,NA,517777000,NA,511957000,"PAYC"
"348","MTCH",2022-08-19 16:00:05,"Match Group, Inc.",61.87,17508341760,0.34,181.97058,-38.668747,282985984,"USD","2022-06-30",463686000,9240000,184120000,NA,147767000,804813000,14200000,168761000,445009000,4193778000,15200000,58782000,260449000,3832534000,75845000,627686000,4645879000,286000,-7995839000,-623375000,-407837000,-452945000,-3213940000,2281606000,479389000,310073000,8165983000,844000,NA,"MTCH"
"349","XYL",2022-08-19 16:03:35,"Xylem Inc.",100.17,17933514752,2.32,42.900864,5.6104846,180182000,"USD","2022-06-30",1.113e+09,NA,1.024e+09,8.52e+08,1e+06,3.174e+09,NA,6.08e+08,7.18e+08,8.189e+09,6.48e+08,NA,3.74e+08,1.879e+09,1.156e+09,1.951e+09,4.986e+09,2e+06,2.238e+09,-1.156e+09,-4.48e+08,3.195e+09,-4.94e+08,2.714e+09,9.75e+08,NA,2.111e+09,8e+06,NA,"XYL"
"350","FLT",2022-08-19 16:00:02,"FleetCor Technologies, Inc.",241.01,17634125824,11.79,19.938932,6.641616,75013296,"USD","2022-06-30",1423060000,NA,4048585000,NA,1104273000,6823469000,68267000,260588000,261281000,14710215000,2014962000,508108000,1960524000,4767545000,823106000,6431895000,12022546000,128000,6736565000,-7013259000,-1413833000,2687669000,-4608941000,5076364000,2220246000,NA,2964235000,NA,7300000,"FLT"
"351","SWKS",2022-08-19 16:00:04,"Skyworks Solutions, Inc.",108.11,17345816576,7.88,13.719543,3.2813308,160446000,"USD","2022-07-01",6.43e+08,16200000,785600000,1.102e+09,361200000,2.908e+09,3e+06,1815700000,249400000,8694600000,319900000,498800000,273900000,1689400000,2.95e+08,1226100000,3.4e+09,40100000,5885100000,-898200000,-4800000,5294600000,1576100000,2176700000,1541800000,101500000,267600000,NA,NA,"SWKS"
"352","EXPD",2022-08-19 16:00:04,"Expeditors International of Was",107.48,17535750144,9.06,11.831125,4.954243,163595008,"USD","2022-06-30",1976971000,NA,3469833000,NA,883345000,6330149000,NA,986958000,36108000,7361142000,1914979000,NA,934331000,NA,NA,3411066000,3825879000,1629000,3717316000,-193834000,-193834000,3525248000,3517321000,7927000,NA,19413000,137000,10015000,NA,"EXPD"
"353","KEY",2022-08-19 16:00:01,"KeyCorp",19.21,18000318464,2.28,8.464912,1.4368671,932659008,"USD","2022-06-30",6.78e+08,1.4e+07,NA,3.4e+07,2.417e+09,6.709e+09,5.5634e+10,6.38e+08,1.2051e+11,1.87008e+11,1.45865e+11,NA,1.6e+07,1.6617e+10,8.65e+08,1.55099e+11,1.72581e+11,1.257e+09,1.5118e+10,-1.0089e+10,-4.166e+09,1.2527e+10,9.657e+09,2.752e+09,7.65e+08,1.2e+09,6.241e+09,NA,NA,"KEY"
"354","ZBRA",2022-08-19 16:00:04,"Zebra Technologies Corporation",328.56,17008321536,8.87,37.024803,6.7896795,51789900,"USD","2022-07-02",9.8e+07,NA,9.45e+08,6.32e+08,NA,1.806e+09,NA,4.39e+08,5.52e+08,7.385e+09,8.27e+08,1.44e+08,4.28e+08,2.017e+09,5.87e+08,2.113e+09,4.872e+09,1e+06,3.68e+09,-1.68e+09,-2.8e+07,2.513e+09,-2.075e+09,3.929e+09,6.59e+08,3.11e+08,5.12e+08,NA,NA,"ZBRA"
"355","CLX",2022-08-19 16:00:02,"Clorox Company (The)",150,18335275008,3.73,39.911526,32.972313,123163000,"USD","2022-06-30",1.83e+08,NA,6.81e+08,7.55e+08,7e+06,1.725e+09,5.2e+07,1.694e+09,2.45e+08,6.158e+09,9.6e+08,NA,9.5e+07,2.474e+09,8.44e+08,1.784e+09,5.429e+09,1.31e+08,1.048e+09,-1.825e+09,-4.79e+08,5.56e+08,-1.886e+09,1.558e+09,8.84e+08,NA,1.202e+09,1.73e+08,NA,"CLX"
"356","HOLX",2022-08-19 16:00:04,"Hologic, Inc.",72,17840201728,5.92,12.070946,3.567114,249652992,"USD","2022-06-25",2375300000,NA,702900000,581200000,46600000,3.909e+09,9600000,490100000,226300000,9357400000,216600000,7500000,199600000,2814600000,525100000,1000900000,4359500000,3e+06,1481600000,-2504100000,-147700000,4997900000,275500000,3285900000,1436500000,NA,6017400000,NA,NA,"HOLX"
"357","TRMB",2022-08-19 16:00:04,"Trimble Inc.",74.89,17338466304,2.01,34.83085,4.451014,247656992,"USD","2022-07-01",350100000,NA,589300000,371700000,163900000,1.475e+09,NA,361700000,763900000,6919500000,191700000,3e+08,789400000,994100000,4.67e+08,1449500000,3.025e+09,2e+05,2145700000,-239100000,-239100000,3894500000,-424400000,3.886e+09,432900000,4.64e+08,1987700000,NA,NA,"TRMB"
"358","WAB",2022-08-19 16:03:51,"Westinghouse Air Brake Technolo",93.87,17016225792,3.42,27.356724,1.718179,181875008,"USD","2022-06-30",5.01e+08,NA,1.422e+09,1.918e+09,2.05e+08,4.046e+09,NA,1.428e+09,8.69e+08,1.8333e+10,1.178e+09,2.26e+08,1.064e+09,3.987e+09,9.38e+08,3.19e+09,8.386e+09,2e+06,4.314e+09,-2.337e+09,-6.41e+08,9.905e+09,-2.085e+09,8.459e+09,3.531e+09,NA,7.926e+09,4.2e+07,NA,"WAB"
"359","SYF",2022-08-19 16:00:01,"Synchrony Financial",34.31,16529152000,6.88,4.986919,1.4278581,481759008,"USD","2022-06-30",1.0682e+10,NA,NA,NA,1.08e+08,1.079e+10,3.345e+09,NA,7.8842e+10,9.52e+10,6.4709e+10,NA,NA,1.2157e+10,NA,6.965e+10,8.1807e+10,1e+06,1.5679e+10,-1.2684e+10,-1.49e+08,1.2659e+10,1.0436e+10,1.105e+09,1.118e+09,NA,9.663e+09,NA,NA,"SYF"
"360","SEDG",2022-08-19 16:00:04,"SolarEdge Technologies, Inc.",299.6,16708888576,2.42,124.103294,8.240636,55635100,"USD","2022-06-30",745534000,150259000,669100000,470272000,2348000,2283808000,726214000,547484000,48727000,3772778000,253399000,NA,130558000,622991000,420552000,612174000,1745246000,6000,698265000,-89620000,-89620000,2027532000,1860987000,116173000,50372000,33400000,1418881000,NA,NA,"SEDG"
"361","J",2022-08-19 16:04:05,"Jacobs Engineering Group Inc.",136.21,17344206848,3.57,38.07283,2.9225707,127606000,"USD","2022-07-01",1102284000,NA,3303279000,NA,1.2e+07,4554155000,173400000,846951000,346679000,14722210000,945422000,51630000,661573000,3520494000,716189000,3189333000,8077277000,127578000,4082070000,-942512000,-942512000,5933293000,-2867732000,7328384000,1472641000,49328000,2666157000,711640000,NA,"J"
"362","MRO",2022-08-19 16:00:01,"Marathon Oil Corporation",24.5,16573678592,4.22,5.7962084,1.4614327,677582976,"USD","2022-06-30",1.162e+09,NA,1.512e+09,9.3e+07,3.7e+07,2.808e+09,5.4e+08,1.4502e+10,4.36e+08,1.8286e+10,1.523e+09,2.73e+08,4.47e+08,3.709e+09,6.03e+08,2.377e+09,6.754e+09,9.37e+08,9.433e+09,-6.024e+09,9.4e+07,1.1532e+10,1.1532e+10,NA,NA,3.25e+08,7.186e+09,NA,NA,"MRO"
"363","AES",2022-08-19 16:00:01,"The AES Corporation",25.59,17085752320,-0.223,NA,7.9195046,667934016,"USD","2022-06-30",1.075e+09,5.95e+08,1.77e+09,8.71e+08,2.43e+09,6.923e+09,1.098e+09,2.0753e+10,4.471e+09,3.607e+10,1.685e+09,2.202e+09,5.47e+08,1.9174e+10,6.054e+09,5.989e+09,3.1217e+10,8e+06,-1.153e+09,-3.622e+09,-1.79e+09,2.157e+09,-6.68e+08,1.179e+09,1.646e+09,3.95e+08,6.924e+09,1.858e+09,NA,"AES"
"364","FDS",2022-08-19 16:00:02,"FactSet Research Systems Inc.",481.54,16952953856,10.21,43.718903,13.369975,37979600,"USD","2022-05-31",526966000,33580000,226488000,NA,554000,873470000,2604000,262509000,38383000,4068564000,96356000,NA,207119000,2105142000,55938000,412715000,2800842000,416000,1109177000,-1004952000,-77134000,1267722000,-1623876000,978860000,1912738000,3262000,1163081000,NA,NA,"FDS"
"365","DRI",2022-08-19 16:03:35,"Darden Restaurants, Inc.",136,15821401088,7.4,17.441893,7.2776995,122580000,"USD","2022-05-29",420600000,NA,71400000,270600000,326900000,1179400000,NA,6821100000,218800000,10135800000,366900000,2.8e+07,583100000,9.01e+08,414700000,1847500000,7937600000,2.226e+09,-25900000,-1900000,-1900000,2198200000,281700000,1037400000,879100000,NA,NA,NA,NA,"DRI"
"366","EXPE",2022-08-19 16:00:04,"Expedia Group, Inc.",109,17140844544,2.3,47.300003,8.973851,152035008,"USD","2022-06-30",5.568e+09,2.6e+07,2.278e+09,NA,3.595e+09,1.1786e+10,1.151e+09,2.541e+09,8.25e+08,2.4744e+10,1.548e+09,NA,1.1434e+10,6.727e+09,4.65e+08,1.3837e+10,2.1363e+10,NA,-2.068e+09,-1.0571e+10,-2.4e+08,1.91e+09,-6.531e+09,7.135e+09,1.306e+09,8.25e+08,1.4549e+10,1.471e+09,NA,"EXPE"
"367","GNRC",2022-08-19 16:00:02,"Generac Holdlings Inc.",256.2,16341349376,7.75,33.03355,6.755951,63830900,"USD","2022-06-30",467140000,NA,692291000,1240524000,NA,2491311000,NA,608212000,14091000,5472951000,614009000,808000,187567000,1261765000,368471000,1172176000,2970359000,727000,2210582000,-760249000,-284955000,2418879000,59542000,1388051000,971286000,14091000,967819000,83713000,NA,"GNRC"
